충전소 아이디,충전소명,시도,위도,경도
1296,하남 미사강변9단지아파트,경기도 하남시 선동 423,37.575799,127.187323
1295,하남라인아파트,경기도 하남시 덕풍동 336-40,37.5447777,127.1993335
1294,미사강변센트리버,경기도 하남시 선동 436,37.5738054,127.1832541
1293,덕풍쌍용아파트,경기도 하남시 덕풍동 537-1,37.5330957,127.1992463
956,하남미사19단지,경기도 하남시 망월동 1062,37.5620829,127.1852651
748,동원로얄듀크아파트,경기도 하남시 풍산동 477,37.5544986,127.1827716
546,하남제일풍경채2단지,경기도 하남시 덕풍동 759,37.5542659,127.1976556
545,하남제일풍경채1단지,경기도 하남시 덕풍동 759,37.5542659,127.1976556
544,하남신장현대홈타운,경기도 하남시 신장동 568,37.5363378,127.2121738
543,위례롯데캐슬,경기도 하남시 학암동 672,37.4753269,127.1523859
542,백조현대아파트,경기도 하남시 신장동 528,37.539721,127.21923
541,미사강변한신휴플러스,경기도 하남시 망월동 904,37.5739417,127.1920227
540,미사강변도시베라체,경기도 하남시 선동 453,37.5722793,127.1786666
539,미사강변도시28단지,경기도 하남시 망월동 1162,37.5601229,127.196262
32,하남지사,경기도 하남시 창우동 523-2,37.5352535,127.2279798
8039,화성지사(공용),경기도 화성시 마도면 마도북로 403,37.206232,126.771805
5554,봉담2지구 생태체육공원 공영주차장,경기도 화성시 봉담읍 상리 716,37.2255075,126.9430325
4791,남양읍주민센터 공용주차장,경기도 화성시 남양읍 남양리 2226-7,37.2113778,126.8292254
4711,서신면 공영주차장,경기도 화성시 서신면 매화리 365-1,37.1690591,126.7032432
4710,일반고객 서경화(영흥곰탕),인천광역시 옹진군 영흥면 선재리 636-85,37.2538257,126.51359
4035,사강 공영주차장,경기도 화성시 송산면 사강리 676-1,37.2137357,126.735692
4034,덕우공단 공영주차장,경기도 화성시 봉담읍 덕우리 278,37.1601228,126.9166616
3740,송산주차장,경기도 화성시 송산면 사강리 687-8,37.2145232,126.7338806
3739,장경리공영주차장,인천광역시 옹진군 영흥면 내리 1656-2,37.2724865,126.4516671
3738,동화주차장,경기도 화성시 봉담읍 동화리 557,37.2206156,126.9552497
2831,봉담그대가3단지,경기도 화성시 봉담읍 와우리 589,37.2155963,126.9716517
2830,현대자동차사원아파트,경기도 화성시 남양읍 남양리 1842,37.1980807,126.8238716
2240,동화마을 신동아파밀리에,경기도 화성시 봉담읍 동화리 647,37.222437,126.958832
2064,수원농협 하나로마트 봉담점,경기도 화성시 봉담읍 동화리 597-1,37.217595,126.9590898
1839,남양우림그린빌리지아파트,경기도 화성시 남양읍 남양리 415,37.2042833,126.8038874
1339,대광파인밸리골드아파트,경기도 화성시 남양읍 신남리 1563,37.1979163,126.81793
771,봉담동일하이빌아파트,경기도 화성시 봉담읍 동화리 575,37.2163381,126.9564472
770,금강에스쁘아아파트,경기도 화성시 남양읍 남양리 2005,37.2109268,126.8015006
304,화성지사,경기도 화성시 마도면 마도북로 403,37.206232,126.771805
4709,현덕면 행정복지센터,경기도 평택시 현덕면 인광리 402-12,36.9671268,126.9213744
4708,폴리텍대학 화성캠퍼스,경기도 화성시 팔탄면 고주리 196-1,37.1308526,126.8892937
4036,우정공영주차장,경기도 화성시 우정읍 조암리 265-1,37.0845087,126.8188315
3743,조암주차장,경기도 화성시 우정읍 조암리 365-30,37.0842028,126.8145584
3686,서광프리메라아파트,경기도 평택시 안중읍 현화리 841,36.9806482,126.9224465
2933,화현마을 우림필유,경기도 평택시 안중읍 현화리 822-1,36.985037,126.918369
2361,청북한양수자인아파트,경기도 평택시 청북읍 옥길리 1150,37.023729,126.921015
1824,청북이안아파트,경기도 평택시 청북읍 옥길리 1091,37.019293,126.9081461
1823,청북 유승한내들,경기도 평택시 청북읍 옥길리 1094,37.018131,126.909896
1311,청북풍림아이원,경기도 평택시 청북읍 옥길리 1144,37.023588,126.919531
1308,모아미래도2단지아파트,경기도 평택시 포승읍 도곡리 1115,36.988064,126.84913
557,유승한내들퍼스트뷰,경기도 평택시 청북읍 옥길리 1153,37.023737,126.924985
8026,강원직할(공용),강원특별자치도 춘천시 후평동 95,37.883416,127.750565
6756,강원국악예술회관,강원특별자치도 춘천시 삼천동 200,37.8721833,127.7013294
5771,강원혈액원,강원특별자치도 춘천시 퇴계동 862-3,37.8457841,127.7359646
5628,강원대학교,강원특별자치도 춘천시 효자동 192-1,37.8725683,127.7416902
5509,국립춘천숲체원,강원특별자치도 춘천시 신북읍 발산리 산 32-1,37.9917394,127.7677408
5508,동면행정복지센터,강원특별자치도 춘천시 동면 지내리 209-15,37.9100375,127.7814247
5491,강원지방기상청 춘천기상대,강원특별자치도 춘천시 신북읍 장본1길 12 (산천리_춘천기상대),37.9475882,127.7548162
5485,(고속도로)춘천휴게소 부산방향,강원특별자치도 춘천시 동내면 사암리 산 121-1,37.8126367,127.7665396
5395,춘천사회혁신파크,강원특별자치도 춘천시 효자동 303-14,37.864401,127.7356535
5385,춘천바이오산업진흥원,강원특별자치도 춘천시 후평동 198-53,37.8929765,127.7442113
4744,송곡대학교,강원특별자치도 춘천시 남산면 창촌리 1,37.7919089,127.6525825
4634,춘천 동부시장,강원특별자치도 춘천시 운교동 182-10,37.8775282,127.7341075
4289,춘천서부시장,강원특별자치도 춘천시 소양로2가 172-1,37.8846607,127.7243826
4288,LH해온채아파트,강원특별자치도 춘천시 동면 장학리 988,37.89711,127.7512222
4283,농어촌공사 강원본부,강원특별자치도 춘천시 우두동 765-5,37.9049806,127.7275665
3722,한국전기공제조합 춘천지점,강원특별자치도 춘천시 칠전동 598-5,37.8421174,127.7150054
3714,강원도개발공사,강원특별자치도 춘천시 석사동 322-1,37.8571659,127.7496775
3641,(춘천거두)초록지붕아파트,강원특별자치도 춘천시 동내면 거두리 936,37.853709,127.7520741
3334,석사현대아파트,강원특별자치도 춘천시 석사동 813,37.8552232,127.7420448
2902,강변코아루아파트,강원특별자치도 춘천시 우두동 1082,37.896963,127.735715
2245,소양강 공영주차장,강원특별자치도 춘천시 근화동 786-44,37.890401,127.721241
2241,롯데캐슬 스카이클래스,강원특별자치도 춘천시 온의동 590,37.870086,127.718276
2092,후평1동행정복지센터,강원특별자치도 춘천시 후평동 713,37.886091,127.745122
2090,춘천극장몸짓,강원특별자치도 춘천시 효자동 531,37.872498,127.727309
2089,이마트 춘천점,강원특별자치도 춘천시 온의동 511,37.863773,127.718142
2088,의암빙상장,강원특별자치도 춘천시 송암동 700-3,37.854525,127.68773
2087,애니메이션박물관,강원특별자치도 춘천시 서면 현암리 367-3,37.893901,127.689949
2086,신사우동사무소,강원특별자치도 춘천시 사농동 99-7,37.905663,127.727618
2085,동내면사무소,강원특별자치도 춘천시 동내면 신촌리 583-1,37.848012,127.761109
2084,남산면사무소,강원특별자치도 춘천시 남산면 창촌리 67-3,37.792025,127.646031
2083,김유정문학마을,강원특별자치도 춘천시 신동면 증리 868-1,37.818462,127.716533
2082,공지천 공영주차장,강원특별자치도 춘천시 근화동 785-10,37.874379,127.713098
1042,휴먼시아남춘천1단지,강원특별자치도 춘천시 퇴계동 1097,37.861432,127.734026
399,LH강원본부,강원특별자치도 춘천시 효자동 692-10,37.868893,127.728485
43,강원직할,강원특별자치도 춘천시 후평동 95,37.883416,127.750565
8005,강릉특별지사(공용),강원특별자치도 강릉시 포남동 1255,37.7821753,128.9188096
5510,강릉아이스아레나 주차장,강원특별자치도 강릉시 포남동 산 90-1,37.7801423,128.896548
5494,(고속도로)평창휴게소 강릉방향,강원특별자치도 평창군 용평면 경강로 2159-58 (이목정리_평창하행휴게소),37.6056332,128.4527989
5493,(고속도로)구정휴게소 동해방향,강원특별자치도 강릉시 구정면 제비리 888,37.7226375,128.8516265
5492,강원지방기상청,강원특별자치도 강릉시 사천면 방동리 807-1,37.8040757,128.8539566
5230,강원테크노파크,강원특별자치도 강릉시 대전동 898-2,37.8039413,128.8570499
4971,강원영동병무지청,강원특별자치도 강릉시 노암동 200-11,37.7488087,128.9077197
4970,강원도환동해본부,강원특별자치도 강릉시 주문진읍 교항리 118-1,37.8849541,128.8254878
4605,강원도립대학,강원특별자치도 강릉시 주문진읍 교항리 8-2,37.8770954,128.8293685
4604,봉평시장공용주차장,강원특별자치도 평창군 봉평면 창동리 396-38,37.6154289,128.3761033
4286,감자연구소,강원특별자치도 강릉시 사천면 노동리 466-1,37.8130947,128.834149
4285,입암6주공아파트,강원특별자치도 강릉시 입암동 709-1,37.7579443,128.9186045
4284,태장위너빌아파트,강원특별자치도 평창군 진부면 하진부리 42-2,37.6435407,128.5607498
3901,그린내하우스,강원특별자치도 강릉시 입암동 97-13,37.7608298,128.918984
3900,기산그린타운연립,강원특별자치도 강릉시 내곡동 267,37.7344467,128.8808368
3718,봉평면사무소,강원특별자치도 평창군 봉평면 창동리 345,37.6161883,128.3797302
3716,강원도교육연수원,강원특별자치도 강릉시 초당동 57-18,37.7864421,128.9183388
3642,평창올림픽선수촌아파트,강원특별자치도 평창군 대관령면 수하리 500,37.6585171,128.6952572
3638,LH선수촌8단지아파트,강원특별자치도 강릉시 유천동 778,37.762349,128.8676203
3636,포남2주공아파트,강원특별자치도 강릉시 포남동 1209,37.7803763,128.9168789
3383,보헤미안박이추 커피공장,강원특별자치도 강릉시 사천면 사천진리 285-11,37.8469273,128.8668602
2909,홍제힐스테이트,강원특별자치도 강릉시 홍제동 1007,37.750758,128.882388
2775,강릉회산LH천년나무2단지,강원특별자치도 강릉시 회산동 604,37.741866,128.877643
2443,용평리조트,강원특별자치도 평창군 대관령면 용산리 130,37.644172,128.676355
2442,알펜시아리조트,강원특별자치도 평창군 대관령면 용산리 425,37.65831,128.671943
2441,대관령면 관광안내소,강원특별자치도 평창군 대관령면 횡계리 376-10,37.67866,128.699797
2440,HAPPY700 평창시네마,강원특별자치도 평창군 용평면 장평리 374-2,37.589094,128.41683
2439,교2동주민센터,강원특별자치도 강릉시 교동 723-5,37.7679419,128.8923833
2438,주문진해수욕장,강원특별자치도 강릉시 주문진읍 향호리 8-17,37.9101981,128.8178854
2437,경포해수욕장,강원특별자치도 강릉시 안현동 868-2,37.802467,128.903439
2436,홍제동 공영주차장,강원특별자치도 강릉시 홍제동 157,37.75345,128.882694
2435,허균허난설헌기념공원,강원특별자치도 강릉시 초당동 390,37.7911444,128.9100283
2434,교1동주민센터,강원특별자치도 강릉시 교동 1874-3,37.7655483,128.8745249
2433,녹색도시체험센터,강원특별자치도 강릉시 운정동 484,37.788754,128.906722
2394,서희스타힐스리버파크,강원특별자치도 강릉시 회산로 344 (회산동_서희스타힐스 리버파크 아파트),37.737238,128.865185
2393,삼우골든아파트,강원특별자치도 강릉시 포남동 898-17,37.7606689,128.9060886
2392,강릉 교동2차현대아파트,강원특별자치도 강릉시 교동 1767,37.763335,128.881193
2107,해람중학교옆 공영주차장,강원특별자치도 강릉시 용강동 46-2,37.7531732,128.8894272
2105,이마트 강릉점,강원특별자치도 강릉시 송정동 612-11,37.771576,128.92239
2104,송정동주민센터,강원특별자치도 강릉시 송정동 161-2,37.774406,128.927799
2103,성덕동주민센터,강원특별자치도 강릉시 입암동 599,37.7635095,128.9137578
2102,강원양돈농협 하나로마트,강원특별자치도 강릉시 교동 1888-3,37.7633348,128.8772789
2101,강릉축협 하나로마트,강원특별자치도 강릉시 입암동 448,37.754163,128.91264
2100,강릉농협 하나로마트,강원특별자치도 강릉시 성남동 26-1,37.754689,128.901915
2099,강남동주민센터,강원특별자치도 강릉시 노암동 133,37.744127,128.905083
1452,청송 아파트,강원특별자치도 강릉시 하평2길 6 (포남동_청송아파트 상가),37.771891,128.913032
1050,교동e-편한세상 아파트,강원특별자치도 강릉시 교동 357,37.770659,128.895989
42,강릉특별지사,강원특별자치도 강릉시 포남동 1255,37.7821753,128.9188096
5794,천곡동굴 제2주차장,강원특별자치도 동해시 천곡동 731-68,37.5164941,129.107205
5636,삼화동 행정복지센터 전기차 충전소,강원특별자치도 동해시 이로동 183-2,33.48848,129.0676
5241,지흥동 동해전력지사,강원특별자치도 동해시 지흥동 263,37.5103572,129.0998008
5240,부곡동 행정복지센터,강원특별자치도 동해시 부곡동 134-1,37.5359721,129.1064719
5239,구호동 자유무역지역관리원,강원특별자치도 동해시 구호동 247,37.4808418,129.153095
